;DATE;NAIVE;HAR;FNNHAR;SRN;LSTM;GRU;DAILY_RETURNS
41;2017-12-13 17:50:00;0.07715767197277235;0.0878196336990344;0.10439829;0.076144084;0.07489289;0.07489289;-0.01748098560801381
42;2017-12-13 17:55:00;0.07715166139478323;0.08781649137667205;0.10439713;0.076140195;0.074889064;0.074889064;-0.017683042215879574
43;2017-12-13 18:00:00;0.07710948039279952;0.08779448592569752;0.10438228;0.0761129;0.074862316;0.074862316;-0.016061038778349083
44;2017-12-13 18:05:00;0.07743210535674493;0.08796265267925268;0.10450541;0.0763216;0.075066976;0.075066976;-0.007898658285701465
45;2017-12-13 18:10:00;0.07566384808108771;0.08704070404426822;0.103837416;0.07517775;0.07394524;0.07394524;-0.02735631796397797
46;2017-12-13 18:15:00;0.0759312999257819;0.08717993654805647;0.10393934;0.07535077;0.07411492;0.07411492;-0.04371098409061425
47;2017-12-13 18:20:00;0.07687331863921568;0.0876709136590538;0.104296595;0.07596014;0.0747125;0.0747125;-0.060012998886380224
48;2017-12-13 18:25:00;0.07772312414312145;0.0881139128131545;0.10461916;0.076509856;0.07525154;0.07525154;-0.07154214094701318
49;2017-12-13 18:30:00;0.07876019347214185;0.08865464507163576;0.105012774;0.07718071;0.07590931;0.07590931;-0.08160632426480152
50;2017-12-13 18:35:00;0.07968833953068744;0.08913868386781898;0.105365396;0.077781126;0.07649784;0.07649784;-0.06375820889432937
51;2017-12-13 18:40:00;0.07998777629900512;0.0892950273100665;0.10548031;0.07797482;0.07668774;0.07668774;-0.06734320522635517
52;2017-12-13 18:45:00;0.08038768327281873;0.08950377822247929;0.10563332;0.07823351;0.07694127;0.07694127;-0.05131939911700023
53;2017-12-13 18:50:00;0.08045077922390867;0.08953696268980427;0.10565894;0.078274325;0.07698129;0.07698129;-0.060967157473607266
54;2017-12-13 18:55:00;0.08162017529140822;0.09014695914756152;0.106103204;0.0790308;0.07772264;0.07772264;-0.04738462193752113
55;2017-12-13 19:00:00;0.08155860346676913;0.09011527426994853;0.1060819;0.07899095;0.07768361;0.07768361;-0.05030478639816849
56;2017-12-13 19:05:00;0.08142574654200259;0.0900464077457587;0.106033616;0.078905016;0.07759936;0.07759936;-0.0529613582210553
57;2017-12-13 19:10:00;0.08135959497224364;0.09001225290916251;0.10601046;0.07886222;0.07755746;0.07755746;-0.0617412288067154
58;2017-12-13 19:15:00;0.08189797455344895;0.09029323015432256;0.10621595;0.07921048;0.077898756;0.077898756;-0.0662857490248916
59;2017-12-13 19:20:00;0.08290621355091354;0.09081924679580414;0.10659938;0.07986271;0.07853779;0.07853779;-0.05586293099549877
60;2017-12-13 19:25:00;0.08289953900501082;0.09081621617205032;0.10659899;0.079858385;0.07853354;0.07853354;-0.05840285801669776
61;2017-12-13 19:30:00;0.08289591419247032;0.0908147729165861;0.10659973;0.07985603;0.078531265;0.078531265;-0.054172916368285584
